season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2009-10,1610612740,NOH,New Orleans Hornets,0020900905,2010-03-03T00:00:00,NOH vs. MEM,L,48.0,15.0,16.0,17.0,52.0,24.0,14.0,20.0,52.0,1,1231,1231,1231,145,1314,645,679,301,2192,1351,1961,2049,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900900,2010-03-03T00:00:00,ORL vs. GSW,W,48.0,23.0,21.0,15.0,70.0,18.0,7.0,17.0,34.0,1,1,1,1,145,270,177,939,8,1479,240,1675,421,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900904,2010-03-03T00:00:00,WAS @ MIL,L,48.0,14.0,14.0,6.0,36.0,24.0,8.0,16.0,42.0,1,1231,1231,1231,145,1478,930,2128,1694,2192,327,1523,1165,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900909,2010-03-03T00:00:00,IND @ POR,L,48.0,13.0,7.0,6.0,36.0,20.0,10.0,13.0,36.0,1,1231,1231,1231,145,1651,2135,2128,1694,1762,595,1118,584,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900902,2010-03-03T00:00:00,CLE @ NJN,W,48.0,12.0,16.0,25.0,62.0,20.0,21.0,17.0,42.0,1,1,1,1,145,1817,645,174,50,1762,2236,1675,1165,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900903,2010-03-03T00:00:00,NYK vs. DET,W,48.0,18.0,11.0,12.0,42.0,12.0,16.0,10.0,44.0,1,1,1,1,145,838,1514,1344,1090,497,1685,658,1372,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900905,2010-03-03T00:00:00,MEM @ NOH,W,48.0,24.0,14.0,20.0,52.0,15.0,16.0,17.0,52.0,1,1,1,1,145,212,930,417,301,984,1685,1675,2049,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900899,2010-03-03T00:00:00,ATL vs. PHI,W,48.0,23.0,15.0,18.0,56.0,20.0,6.0,27.0,38.0,1,1,1,1,145,270,777,594,162,1762,120,2318,768,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900901,2010-03-03T00:00:00,BOS vs. CHA,W,48.0,20.0,6.0,22.0,44.0,18.0,8.0,11.0,46.0,1,1,1,1,145,562,2222,284,870,1479,327,816,1592,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900908,2010-03-03T00:00:00,OKC @ DEN,L,48.0,12.0,17.0,10.0,18.0,31.0,23.0,16.0,50.0,1,1231,1231,1231,145,1817,519,1646,2451,2424,2337,1523,1926,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900906,2010-03-03T00:00:00,MIN @ DAL,L,48.0,17.0,22.0,19.0,44.0,29.0,9.0,7.0,46.0,1,1231,1231,1231,145,983,125,501,870,2393,474,334,1592,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900904,2010-03-03T00:00:00,MIL vs. WAS,W,48.0,24.0,8.0,16.0,42.0,14.0,14.0,6.0,36.0,1,1,1,1,145,212,1988,787,1090,811,1351,210,584,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900910,2010-03-03T00:00:00,LAC vs. PHX,L,48.0,12.0,8.0,15.0,36.0,21.0,11.0,23.0,52.0,1,1231,1231,1231,145,1817,1988,939,1694,1900,766,2178,2049,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900903,2010-03-03T00:00:00,DET @ NYK,L,48.0,12.0,16.0,10.0,44.0,18.0,11.0,12.0,42.0,1,1231,1231,1231,145,1817,645,1646,870,1479,766,953,1165,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900907,2010-03-03T00:00:00,HOU vs. SAC,L,48.0,14.0,9.0,3.0,40.0,16.0,25.0,6.0,34.0,1,1231,1231,1231,145,1478,1867,2379,1297,1148,2395,210,421,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900906,2010-03-03T00:00:00,DAL vs. MIN,W,48.0,29.0,9.0,7.0,46.0,17.0,22.0,19.0,44.0,1,1,1,1,145,50,1867,2052,696,1321,2285,1868,1372,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900902,2010-03-03T00:00:00,NJN vs. CLE,L,48.0,20.0,21.0,17.0,42.0,12.0,16.0,25.0,62.0,1,1231,1231,1231,145,562,177,679,1090,497,1685,2262,2391,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900909,2010-03-03T00:00:00,POR vs. IND,W,48.0,20.0,10.0,13.0,36.0,13.0,7.0,6.0,36.0,1,1,1,1,145,562,1696,1209,1694,645,240,210,584,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900910,2010-03-03T00:00:00,PHX @ LAC,W,48.0,21.0,11.0,23.0,52.0,12.0,8.0,15.0,36.0,1,1,1,1,145,441,1514,238,301,497,327,1400,584,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900896,2010-03-02T00:00:00,GSW @ MIA,L,48.0,12.0,9.0,16.0,40.0,14.0,14.0,10.0,56.0,1,1231,1231,1231,145,1817,1867,787,1297,811,1351,658,2241,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900897,2010-03-02T00:00:00,SAC @ OKC,L,48.0,20.0,12.0,17.0,46.0,15.0,23.0,18.0,56.0,1,1231,1231,1231,145,562,1312,679,696,984,2337,1783,2241,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900898,2010-03-02T00:00:00,IND @ LAL,L,48.0,20.0,12.0,11.0,44.0,23.0,13.0,15.0,56.0,1,1231,1231,1231,145,562,1312,1509,870,2113,1150,1400,2241,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900896,2010-03-02T00:00:00,MIA vs. GSW,W,48.0,14.0,14.0,10.0,56.0,12.0,9.0,16.0,40.0,1,1,1,1,145,1478,930,1646,162,497,474,1523,941,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900895,2010-03-02T00:00:00,BOS @ DET,W,48.0,14.0,14.0,11.0,36.0,11.0,19.0,13.0,42.0,1,1,1,1,145,1478,930,1509,1694,393,2058,1118,1165,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900895,2010-03-02T00:00:00,DET vs. BOS,L,48.0,11.0,19.0,13.0,42.0,14.0,14.0,11.0,36.0,1,1231,1231,1231,145,1965,300,1209,1090,811,1351,816,584,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900898,2010-03-02T00:00:00,LAL vs. IND,W,48.0,23.0,13.0,15.0,56.0,20.0,12.0,11.0,44.0,1,1,1,1,145,270,1111,939,162,1762,948,816,1372,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900897,2010-03-02T00:00:00,OKC vs. SAC,W,48.0,15.0,23.0,18.0,56.0,20.0,12.0,17.0,46.0,1,1,1,1,145,1314,91,594,162,1762,948,1675,1592,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900886,2010-03-01T00:00:00,DAL @ CHA,W,48.0,20.0,6.0,4.0,20.0,16.0,11.0,8.0,28.0,1,1,1,1,145,562,2222,2305,2440,1148,766,410,132,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900893,2010-03-01T00:00:00,DEN @ PHX,L,48.0,16.0,15.0,9.0,34.0,23.0,14.0,13.0,44.0,1,1231,1231,1231,145,1141,777,1804,1878,2113,1351,1118,1372,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900894,2010-03-01T00:00:00,UTA @ LAC,L,48.0,26.0,13.0,18.0,54.0,17.0,8.0,11.0,36.0,1,1231,1231,1231,145,126,1111,594,221,1321,327,816,584,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900892,2010-03-01T00:00:00,HOU vs. TOR,W,48.0,12.0,2.0,20.0,40.0,15.0,2.0,12.0,44.0,1,1,1,1,145,1817,2429,417,1297,984,15,953,1372,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900888,2010-03-01T00:00:00,PHI vs. ORL,L,48.0,14.0,13.0,22.0,42.0,17.0,9.0,14.0,48.0,1,1231,1231,1231,145,1478,1111,284,1090,1321,474,1253,1766,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900893,2010-03-01T00:00:00,PHX vs. DEN,W,48.0,23.0,14.0,13.0,44.0,16.0,15.0,9.0,34.0,1,1,1,1,145,270,930,1209,870,1148,1532,535,421,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900894,2010-03-01T00:00:00,LAC vs. UTA,W,48.0,17.0,8.0,11.0,36.0,26.0,13.0,18.0,54.0,1,1,1,1,145,983,1988,1509,1694,2303,1150,1783,2161,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900890,2010-03-01T00:00:00,POR @ MEM,W,48.0,30.0,16.0,23.0,42.0,14.0,16.0,17.0,50.0,1,1,1,1,145,38,645,238,1090,811,1685,1675,1926,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900889,2010-03-01T00:00:00,ATL @ CHI,W,48.0,14.0,19.0,16.0,50.0,9.0,12.0,12.0,52.0,1,1,1,1,145,1478,300,787,413,219,948,953,2049,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900890,2010-03-01T00:00:00,MEM vs. POR,L,48.0,14.0,16.0,17.0,50.0,30.0,16.0,23.0,42.0,1,1231,1231,1231,145,1478,645,679,413,2412,1685,2178,1165,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900892,2010-03-01T00:00:00,TOR @ HOU,L,48.0,15.0,2.0,12.0,44.0,12.0,2.0,20.0,40.0,1,1231,1231,1231,145,1314,2429,1344,870,497,15,1961,941,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900889,2010-03-01T00:00:00,CHI vs. ATL,L,48.0,9.0,12.0,12.0,52.0,14.0,19.0,16.0,50.0,1,1231,1231,1231,145,2159,1312,1344,301,811,2058,1523,1926,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900886,2010-03-01T00:00:00,CHA vs. DAL,L,48.0,16.0,11.0,8.0,28.0,20.0,6.0,4.0,20.0,1,1231,1231,1231,145,1141,1514,1927,2265,1762,120,83,11,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900891,2010-03-01T00:00:00,NOH vs. SAS,L,48.0,6.0,11.0,7.0,34.0,12.0,15.0,11.0,42.0,1,1231,1231,1231,145,2367,1514,2052,1878,497,1532,816,1165,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900888,2010-03-01T00:00:00,ORL @ PHI,W,48.0,17.0,9.0,14.0,48.0,14.0,13.0,22.0,42.0,1,1,1,1,145,983,1867,1062,536,811,1150,2112,1165,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900887,2010-03-01T00:00:00,NYK @ CLE,L,48.0,11.0,7.0,9.0,32.0,15.0,16.0,22.0,66.0,1,1231,1231,1231,145,1965,2135,1804,2041,984,1685,2112,2425,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900891,2010-03-01T00:00:00,SAS @ NOH,W,48.0,12.0,15.0,11.0,42.0,6.0,11.0,7.0,34.0,1,1,1,1,145,1817,777,1509,1090,50,766,334,421,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900887,2010-03-01T00:00:00,CLE vs. NYK,W,48.0,15.0,16.0,22.0,66.0,11.0,7.0,9.0,32.0,1,1,1,1,145,1314,645,284,22,393,240,535,290,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900883,2010-02-28T00:00:00,MIA @ ORL,L,48.0,11.0,11.0,1.0,28.0,16.0,7.0,3.0,28.0,1,1231,1231,1231,145,1965,1514,2450,2265,1148,240,51,132,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900884,2010-02-28T00:00:00,LAC @ SAC,L,48.0,6.0,16.0,6.0,42.0,25.0,14.0,22.0,44.0,1,1231,1231,1231,145,2367,645,2128,1090,2250,1351,2112,1372,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900885,2010-02-28T00:00:00,NOH @ DAL,L,48.0,16.0,14.0,14.0,40.0,20.0,14.0,30.0,50.0,1,1231,1231,1231,145,1141,930,1062,1297,1762,1351,2390,1926,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900882,2010-02-28T00:00:00,TOR @ OKC,L,48.0,17.0,18.0,10.0,48.0,29.0,15.0,21.0,52.0,1,1231,1231,1231,145,983,404,1646,536,2393,1532,2045,2049,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900879,2010-02-28T00:00:00,DEN @ LAL,L,48.0,22.0,6.0,8.0,26.0,20.0,14.0,12.0,50.0,1,1231,1231,1231,145,349,2222,1927,2330,1762,1351,953,1926,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900880,2010-02-28T00:00:00,ATL vs. MIL,W,53.0,26.0,9.0,18.0,40.0,13.0,11.0,11.0,44.0,1,1,1,1,19,126,1867,594,1297,645,766,816,1372,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900884,2010-02-28T00:00:00,SAC vs. LAC,W,48.0,25.0,14.0,22.0,44.0,6.0,16.0,6.0,42.0,1,1,1,1,145,159,930,284,870,50,1685,210,1165,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900883,2010-02-28T00:00:00,ORL vs. MIA,W,48.0,16.0,7.0,3.0,28.0,11.0,11.0,1.0,28.0,1,1,1,1,145,1141,2135,2379,2265,393,766,8,132,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900881,2010-02-28T00:00:00,NJN vs. WAS,L,48.0,16.0,15.0,22.0,40.0,12.0,16.0,19.0,38.0,1,1231,1231,1231,145,1141,777,284,1297,497,1685,1868,768,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900882,2010-02-28T00:00:00,OKC vs. TOR,W,48.0,29.0,15.0,21.0,52.0,17.0,18.0,10.0,48.0,1,1,1,1,145,50,777,350,301,1321,1943,658,1766,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900880,2010-02-28T00:00:00,MIL @ ATL,L,53.0,13.0,11.0,11.0,44.0,26.0,9.0,18.0,40.0,1,1231,1231,1231,19,1651,1514,1509,870,2303,474,1783,941,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900878,2010-02-28T00:00:00,SAS vs. PHX,W,48.0,13.0,12.0,13.0,48.0,9.0,9.0,20.0,58.0,1,1,1,1,145,1651,1312,1209,536,219,474,1961,2300,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900885,2010-02-28T00:00:00,DAL vs. NOH,W,48.0,20.0,14.0,30.0,50.0,16.0,14.0,14.0,40.0,1,1,1,1,145,562,930,55,413,1148,1351,1253,941,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900879,2010-02-28T00:00:00,LAL vs. DEN,W,48.0,20.0,14.0,12.0,50.0,22.0,6.0,8.0,26.0,1,1,1,1,145,562,930,1344,413,2021,120,410,68,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900878,2010-02-28T00:00:00,PHX @ SAS,L,48.0,9.0,9.0,20.0,58.0,13.0,12.0,13.0,48.0,1,1231,1231,1231,145,2159,1867,417,112,645,948,1118,1766,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900881,2010-02-28T00:00:00,WAS @ NJN,W,48.0,12.0,16.0,19.0,38.0,16.0,15.0,22.0,40.0,1,1,1,1,145,1817,645,501,1521,1148,1532,2112,941,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900875,2010-02-27T00:00:00,POR @ MIN,W,48.0,29.0,19.0,18.0,32.0,9.0,8.0,11.0,54.0,1,1,1,1,145,50,300,594,2041,219,327,816,2161,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900872,2010-02-27T00:00:00,MIL @ MIA,W,48.0,17.0,9.0,8.0,34.0,12.0,14.0,7.0,24.0,1,1,1,1,145,983,1867,1927,1878,497,1351,334,35,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900874,2010-02-27T00:00:00,MEM @ NYK,W,48.0,8.0,22.0,6.0,62.0,11.0,6.0,13.0,40.0,1,1,1,1,145,2243,125,2128,50,393,120,1118,941,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900876,2010-02-27T00:00:00,HOU @ UTA,L,48.0,18.0,10.0,19.0,38.0,20.0,5.0,16.0,52.0,1,1231,1231,1231,145,838,1696,501,1521,1762,84,1523,2049,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900871,2010-02-27T00:00:00,NJN @ BOS,W,48.0,25.0,8.0,8.0,34.0,12.0,18.0,15.0,56.0,1,1,1,1,145,159,1988,1927,1878,497,1943,1400,2241,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900874,2010-02-27T00:00:00,NYK vs. MEM,L,48.0,11.0,6.0,13.0,40.0,8.0,22.0,6.0,62.0,1,1231,1231,1231,145,1965,2222,1209,1297,142,2285,210,2391,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900875,2010-02-27T00:00:00,MIN vs. POR,L,48.0,9.0,8.0,11.0,54.0,29.0,19.0,18.0,32.0,1,1231,1231,1231,145,2159,1988,1509,221,2393,2058,1783,290,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900873,2010-02-27T00:00:00,IND vs. CHI,W,48.0,16.0,4.0,14.0,42.0,24.0,11.0,8.0,34.0,1,1,1,1,145,1141,2378,1062,1090,2192,766,410,421,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900872,2010-02-27T00:00:00,MIA vs. MIL,L,48.0,12.0,14.0,7.0,24.0,17.0,9.0,8.0,34.0,1,1231,1231,1231,145,1817,930,2052,2394,1321,474,410,421,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900877,2010-02-27T00:00:00,GSW vs. DET,W,48.0,25.0,16.0,35.0,42.0,25.0,16.0,17.0,42.0,1,1,1,1,145,159,645,19,1090,2250,1685,1675,1165,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900877,2010-02-27T00:00:00,DET @ GSW,L,48.0,25.0,16.0,17.0,42.0,25.0,16.0,35.0,42.0,1,1231,1231,1231,145,159,645,679,1090,2250,1685,2438,1165,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900873,2010-02-27T00:00:00,CHI @ IND,L,48.0,24.0,11.0,8.0,34.0,16.0,4.0,14.0,42.0,1,1231,1231,1231,145,212,1514,1927,1878,1148,45,1253,1165,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900871,2010-02-27T00:00:00,BOS vs. NJN,L,48.0,12.0,18.0,15.0,56.0,25.0,8.0,8.0,34.0,1,1231,1231,1231,145,1817,404,939,162,2250,327,410,421,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900876,2010-02-27T00:00:00,UTA vs. HOU,W,48.0,20.0,5.0,16.0,52.0,18.0,10.0,19.0,38.0,1,1,1,1,145,562,2342,787,301,1479,595,1868,768,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900864,2010-02-26T00:00:00,ORL @ NOH,L,48.0,10.0,10.0,8.0,54.0,18.0,19.0,9.0,42.0,1,1231,1231,1231,145,2069,1696,1927,221,1479,2058,535,1165,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900869,2010-02-26T00:00:00,PHI @ LAL,L,48.0,10.0,18.0,15.0,56.0,11.0,14.0,8.0,64.0,1,1231,1231,1231,145,2069,404,939,162,393,1351,410,2412,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900862,2010-02-26T00:00:00,POR @ CHI,L,53.0,26.0,8.0,12.0,50.0,14.0,11.0,14.0,38.0,1,1231,1231,1231,19,126,1988,1344,413,811,766,1253,768,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900865,2010-02-26T00:00:00,MIN @ OKC,L,48.0,10.0,9.0,12.0,40.0,17.0,9.0,21.0,62.0,1,1231,1231,1231,145,2069,1867,1344,1297,1321,474,2045,2391,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900867,2010-02-26T00:00:00,DET @ DEN,L,48.0,15.0,28.0,6.0,40.0,22.0,10.0,20.0,48.0,1,1231,1231,1231,145,1314,15,2128,1297,2021,595,1961,1766,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900860,2010-02-26T00:00:00,NYK @ WAS,W,53.0,18.0,19.0,16.0,54.0,19.0,14.0,18.0,48.0,1,1,1,1,19,838,300,787,221,1624,1351,1783,1766,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900870,2010-02-26T00:00:00,LAC @ PHX,L,48.0,14.0,13.0,17.0,46.0,13.0,23.0,21.0,60.0,1,1231,1231,1231,145,1478,1111,679,696,645,2337,2045,2350,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900859,2010-02-26T00:00:00,TOR vs. CLE,L,53.0,21.0,18.0,16.0,50.0,22.0,19.0,30.0,44.0,1,1231,1231,1231,19,441,404,787,413,2021,2058,2390,1372,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900865,2010-02-26T00:00:00,OKC vs. MIN,W,48.0,17.0,9.0,21.0,62.0,10.0,9.0,12.0,40.0,1,1,1,1,145,983,1867,350,50,303,474,953,941,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900868,2010-02-26T00:00:00,SAC vs. UTA,W,48.0,19.0,8.0,12.0,50.0,12.0,18.0,16.0,48.0,1,1,1,1,145,700,1988,1344,413,497,1943,1523,1766,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900866,2010-02-26T00:00:00,HOU vs. SAS,W,48.0,21.0,9.0,16.0,42.0,13.0,30.0,7.0,56.0,1,1,1,1,145,441,1867,787,1090,645,2451,334,2241,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900870,2010-02-26T00:00:00,PHX vs. LAC,W,48.0,13.0,23.0,21.0,60.0,14.0,13.0,17.0,46.0,1,1,1,1,145,1651,91,350,71,811,1150,1675,1592,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900863,2010-02-26T00:00:00,MEM vs. CHA,L,48.0,24.0,4.0,28.0,40.0,28.0,7.0,14.0,44.0,1,1231,1231,1231,145,212,2378,89,1297,2368,240,1253,1372,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900869,2010-02-26T00:00:00,LAL vs. PHI,W,48.0,11.0,14.0,8.0,64.0,10.0,18.0,15.0,56.0,1,1,1,1,145,1965,930,1927,37,303,1943,1400,2241,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900863,2010-02-26T00:00:00,CHA @ MEM,W,48.0,28.0,7.0,14.0,44.0,24.0,4.0,28.0,40.0,1,1,1,1,145,69,2135,1062,870,2192,45,2350,941,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900861,2010-02-26T00:00:00,ATL vs. DAL,L,53.0,14.0,12.0,19.0,40.0,9.0,13.0,29.0,44.0,1,1231,1231,1231,19,1478,1312,501,1297,219,1150,2373,1372,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900868,2010-02-26T00:00:00,UTA @ SAC,L,48.0,12.0,18.0,16.0,48.0,19.0,8.0,12.0,50.0,1,1231,1231,1231,145,1817,404,787,536,1624,327,953,1926,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900861,2010-02-26T00:00:00,DAL @ ATL,W,53.0,9.0,13.0,29.0,44.0,14.0,12.0,19.0,40.0,1,1,1,1,19,2159,1111,72,870,811,948,1868,941,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900866,2010-02-26T00:00:00,SAS @ HOU,L,48.0,13.0,30.0,7.0,56.0,21.0,9.0,16.0,42.0,1,1231,1231,1231,145,1651,6,2052,162,1900,474,1523,1165,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900859,2010-02-26T00:00:00,CLE @ TOR,W,53.0,22.0,19.0,30.0,44.0,21.0,18.0,16.0,50.0,1,1,1,1,19,349,300,55,870,1900,1943,1523,1926,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900867,2010-02-26T00:00:00,DEN vs. DET,W,48.0,22.0,10.0,20.0,48.0,15.0,28.0,6.0,40.0,1,1,1,1,145,349,1696,417,536,984,2441,210,941,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900862,2010-02-26T00:00:00,CHI vs. POR,W,53.0,14.0,11.0,14.0,38.0,26.0,8.0,12.0,50.0,1,1,1,1,19,1478,1514,1062,1521,2303,327,953,1926,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900860,2010-02-26T00:00:00,WAS vs. NYK,L,53.0,19.0,14.0,18.0,48.0,18.0,19.0,16.0,54.0,1,1231,1231,1231,19,700,930,594,536,1479,2058,1523,2161,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900864,2010-02-26T00:00:00,NOH vs. ORL,W,48.0,18.0,19.0,9.0,42.0,10.0,10.0,8.0,54.0,1,1,1,1,145,838,300,1804,1090,303,595,410,2161,teamgamelogs,2009-10,Misc
