season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,endpoint,input_season,input_measure
2008-09,1610612738,BOS,Boston Celtics,0020800610,2009-01-19T00:00:00,BOS vs. PHX,W,48.0,0.84,0.16,0.769,0.365,0.144,0.144,0.087,0.269,0.404,0.625,0.375,1.0,0.0,0.667,0.333,1,1,1,1,141,431,2029,91,86,1759,821,2396,109,1170,340,2090,1,1388,396,2018,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020800611,2009-01-19T00:00:00,POR vs. MIL,W,48.0,0.8,0.2,0.647,0.255,0.118,0.078,0.235,0.078,0.392,0.576,0.424,1.0,0.0,0.622,0.378,1,1,1,1,141,957,1470,861,649,2011,1856,546,2294,1297,645,1798,1,1388,717,1727,teamgamelogs,2008-09,Scoring
2008-09,1610612759,SAS,San Antonio Spurs,0020800604,2009-01-19T00:00:00,SAS @ CHA,W,48.0,0.704,0.296,0.558,0.256,0.174,0.035,0.267,0.163,0.302,0.625,0.375,1.0,0.0,0.69,0.31,1,1,1,1,141,2089,372,1770,637,1442,2335,245,1145,2153,340,2090,1,1388,273,2182,teamgamelogs,2008-09,Scoring
2008-09,1610612763,MEM,Memphis Grizzlies,0020800609,2009-01-19T00:00:00,MEM vs. DET,L,48.0,0.897,0.103,0.759,0.278,0.076,0.127,0.165,0.127,0.481,0.433,0.567,0.5,0.5,0.438,0.563,1,1231,1231,1231,141,69,2388,113,443,2289,1071,1608,1743,431,1731,708,2322,53,2177,276,teamgamelogs,2008-09,Scoring
2008-09,1610612742,DAL,Dallas Mavericks,0020800602,2009-01-19T00:00:00,DAL @ PHI,W,48.0,0.737,0.263,0.568,0.295,0.253,0.116,0.179,0.263,0.274,0.333,0.667,0.875,0.125,0.457,0.543,1,1,1,1,141,1764,692,1686,344,621,1240,1368,123,2299,2252,173,1272,1087,2080,366,teamgamelogs,2008-09,Scoring
2008-09,1610612755,PHI,Philadelphia 76ers,0020800602,2009-01-19T00:00:00,PHI vs. DAL,L,48.0,0.732,0.268,0.559,0.194,0.29,0.097,0.151,0.172,0.366,0.5,0.5,0.444,0.556,0.486,0.514,1,1231,1231,1231,141,1813,638,1763,1378,355,1553,1831,987,1590,1139,1166,2397,49,1919,524,teamgamelogs,2008-09,Scoring
2008-09,1610612739,CLE,Cleveland Cavaliers,0020800612,2009-01-19T00:00:00,CLE @ LAL,L,48.0,0.713,0.288,0.591,0.273,0.273,0.091,0.136,0.193,0.318,0.538,0.462,0.625,0.375,0.559,0.441,1,1231,1231,1231,141,2016,440,1472,492,456,1654,2017,685,2052,892,1551,2230,199,1268,1173,teamgamelogs,2008-09,Scoring
2008-09,1610612747,LAL,Los Angeles Lakers,0020800612,2009-01-19T00:00:00,LAL vs. CLE,W,48.0,0.714,0.286,0.648,0.248,0.286,0.143,0.067,0.257,0.4,0.529,0.471,0.9,0.1,0.614,0.386,1,1,1,1,141,1994,449,851,714,373,832,2438,144,1190,958,1487,1144,1254,785,1672,teamgamelogs,2008-09,Scoring
2008-09,1610612746,LAC,Los Angeles Clippers,0020800606,2009-01-19T00:00:00,LAC vs. MIN,L,48.0,0.756,0.244,0.651,0.256,0.209,0.047,0.14,0.07,0.395,0.571,0.429,1.0,0.0,0.647,0.353,1,1231,1231,1231,141,1548,908,822,637,1027,2242,1975,2355,1269,666,1766,1,1388,548,1901,teamgamelogs,2008-09,Scoring
2008-09,1610612737,ATL,Atlanta Hawks,0020800603,2009-01-19T00:00:00,ATL vs. TOR,W,48.0,0.671,0.329,0.598,0.184,0.241,0.207,0.161,0.149,0.414,0.423,0.577,0.857,0.143,0.515,0.485,1,1,1,1,141,2260,196,1415,1492,707,217,1656,1367,1057,1804,644,1369,969,1649,801,teamgamelogs,2008-09,Scoring
2008-09,1610612744,GSW,Golden State Warriors,0020800608,2009-01-19T00:00:00,GSW vs. WAS,W,48.0,0.747,0.253,0.521,0.168,0.328,0.21,0.151,0.143,0.353,0.548,0.452,0.846,0.154,0.636,0.364,1,1,1,1,141,1647,805,2073,1689,175,203,1817,1468,1725,824,1623,1481,958,616,1826,teamgamelogs,2008-09,Scoring
2008-09,1610612745,HOU,Houston Rockets,0020800605,2009-01-19T00:00:00,HOU vs. DEN,W,48.0,0.722,0.278,0.643,0.139,0.235,0.087,0.122,0.148,0.504,0.432,0.568,0.778,0.222,0.5,0.5,1,1,1,1,141,1929,527,905,2014,779,1712,2175,1393,306,1754,699,1806,599,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612740,NOH,New Orleans Hornets,0020800607,2009-01-19T00:00:00,NOH vs. IND,W,48.0,0.634,0.366,0.388,0.097,0.35,0.107,0.262,0.126,0.291,0.4,0.6,1.0,0.0,0.625,0.375,1,1,1,1,141,2378,82,2445,2319,107,1385,284,1753,2218,1948,476,1,1388,693,1749,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020800609,2009-01-19T00:00:00,DET @ MEM,W,48.0,0.853,0.147,0.805,0.575,0.034,0.034,0.161,0.172,0.23,0.486,0.514,1.0,0.0,0.5,0.5,1,1,1,1,141,296,2162,34,2,2419,2337,1656,978,2421,1307,1134,1,1388,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612752,NYK,New York Knicks,0020800601,2009-01-19T00:00:00,NYK vs. CHI,W,48.0,0.723,0.277,0.529,0.137,0.265,0.088,0.206,0.235,0.392,0.37,0.63,0.889,0.111,0.5,0.5,1,1,1,1,141,1922,533,2019,2029,518,1692,933,256,1297,2111,340,1197,1178,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612761,TOR,Toronto Raptors,0020800603,2009-01-19T00:00:00,TOR @ ATL,L,48.0,0.786,0.214,0.786,0.357,0.071,0.131,0.143,0.143,0.429,0.545,0.455,1.0,0.0,0.571,0.429,1,1231,1231,1231,141,1173,1280,63,98,2316,1004,1918,1468,902,841,1595,1,1388,1131,1285,teamgamelogs,2008-09,Scoring
2008-09,1610612764,WAS,Washington Wizards,0020800608,2009-01-19T00:00:00,WAS @ GSW,L,48.0,0.8,0.2,0.714,0.204,0.153,0.102,0.133,0.173,0.51,0.457,0.543,0.8,0.2,0.5,0.5,1,1231,1231,1231,141,957,1470,293,1237,1675,1472,2055,962,266,1554,897,1641,651,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612756,PHX,Phoenix Suns,0020800610,2009-01-19T00:00:00,PHX @ BOS,L,48.0,0.847,0.153,0.69,0.253,0.138,0.161,0.172,0.115,0.437,0.467,0.533,0.75,0.25,0.5,0.5,1,1231,1231,1231,141,357,2101,471,666,1829,611,1468,1915,814,1472,968,1860,461,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612741,CHI,Chicago Bulls,0020800601,2009-01-19T00:00:00,CHI @ NYK,L,48.0,0.819,0.181,0.735,0.306,0.122,0.071,0.143,0.112,0.429,0.5,0.5,1.0,0.0,0.55,0.45,1,1231,1231,1231,141,738,1719,195,285,1978,1946,1918,1944,902,1139,1166,1,1388,1363,1078,teamgamelogs,2008-09,Scoring
2008-09,1610612766,CHA,Charlotte Bobcats,0020800604,2009-01-19T00:00:00,CHA vs. SAS,L,48.0,0.825,0.175,0.571,0.167,0.179,0.048,0.25,0.095,0.405,0.583,0.417,1.0,0.0,0.655,0.345,1,1231,1231,1231,141,630,1821,1652,1691,1395,2228,391,2137,1143,585,1853,1,1388,501,1954,teamgamelogs,2008-09,Scoring
2008-09,1610612749,MIL,Milwaukee Bucks,0020800611,2009-01-19T00:00:00,MIL @ POR,L,48.0,0.759,0.241,0.635,0.235,0.212,0.165,0.153,0.165,0.4,0.333,0.667,0.833,0.167,0.424,0.576,1,1231,1231,1231,141,1491,956,1006,851,1004,556,1789,1132,1190,2252,173,1492,830,2230,222,teamgamelogs,2008-09,Scoring
2008-09,1610612748,MIA,Miami Heat,0020800600,2009-01-18T00:00:00,MIA @ OKC,W,48.0,0.753,0.247,0.577,0.212,0.317,0.067,0.106,0.173,0.365,0.433,0.567,0.818,0.182,0.537,0.463,1,1,1,1,141,1580,874,1605,1124,215,2009,2290,968,1601,1731,708,1621,812,1493,956,teamgamelogs,2008-09,Scoring
2008-09,1610612761,TOR,Toronto Raptors,0020800599,2009-01-18T00:00:00,TOR vs. PHX,L,48.0,0.817,0.183,0.655,0.319,0.186,0.097,0.159,0.106,0.336,0.405,0.595,0.857,0.143,0.477,0.523,1,1231,1231,1231,141,757,1697,784,221,1301,1546,1688,2005,1918,1944,514,1369,969,1965,492,teamgamelogs,2008-09,Scoring
2008-09,1610612760,OKC,Oklahoma City Thunder,0020800600,2009-01-18T00:00:00,OKC vs. MIA,L,48.0,0.819,0.181,0.638,0.149,0.128,0.191,0.234,0.223,0.489,0.467,0.533,1.0,0.0,0.529,0.471,1,1231,1231,1231,141,723,1730,962,1920,1930,314,563,363,381,1472,968,1,1388,1556,888,teamgamelogs,2008-09,Scoring
2008-09,1610612756,PHX,Phoenix Suns,0020800599,2009-01-18T00:00:00,PHX @ TOR,W,48.0,0.772,0.228,0.65,0.171,0.128,0.214,0.222,0.188,0.479,0.632,0.368,1.0,0.0,0.674,0.326,1,1,1,1,141,1349,1105,834,1654,1926,188,698,764,461,316,2140,1,1388,390,2068,teamgamelogs,2008-09,Scoring
2008-09,1610612745,HOU,Houston Rockets,0020800595,2009-01-17T00:00:00,HOU vs. MIA,W,48.0,0.783,0.217,0.774,0.258,0.097,0.054,0.129,0.075,0.516,0.611,0.389,0.667,0.333,0.615,0.385,1,1,1,1,141,1204,1253,80,622,2181,2160,2100,2322,232,427,2027,2082,234,769,1677,teamgamelogs,2008-09,Scoring
2008-09,1610612746,LAC,Los Angeles Clippers,0020800598,2009-01-17T00:00:00,LAC vs. MIL,W,48.0,0.857,0.143,0.752,0.277,0.119,0.099,0.129,0.119,0.475,0.526,0.474,1.0,0.0,0.571,0.429,1,1,1,1,141,261,2188,139,448,2000,1516,2105,1859,482,987,1464,1,1388,1131,1285,teamgamelogs,2008-09,Scoring
2008-09,1610612759,SAS,San Antonio Spurs,0020800594,2009-01-17T00:00:00,SAS @ CHI,W,48.0,0.729,0.271,0.609,0.174,0.228,0.065,0.163,0.098,0.435,0.464,0.536,1.0,0.0,0.571,0.429,1,1,1,1,141,1842,614,1270,1610,829,2030,1623,2109,833,1494,951,1,1388,1131,1285,teamgamelogs,2008-09,Scoring
2008-09,1610612738,BOS,Boston Celtics,0020800590,2009-01-17T00:00:00,BOS @ NJN,W,48.0,0.652,0.348,0.495,0.114,0.286,0.171,0.219,0.238,0.381,0.769,0.231,0.8,0.2,0.778,0.222,1,1,1,1,141,2329,131,2207,2215,373,492,746,241,1418,20,2440,1641,651,35,2422,teamgamelogs,2008-09,Scoring
2008-09,1610612752,NYK,New York Knicks,0020800593,2009-01-17T00:00:00,NYK vs. PHI,L,48.0,0.697,0.303,0.515,0.144,0.309,0.124,0.175,0.196,0.371,0.48,0.52,0.9,0.1,0.6,0.4,1,1231,1231,1231,141,2132,322,2106,1962,257,1123,1422,641,1532,1390,1053,1144,1254,871,1530,teamgamelogs,2008-09,Scoring
2008-09,1610612755,PHI,Philadelphia 76ers,0020800593,2009-01-17T00:00:00,PHI @ NYK,W,48.0,0.824,0.176,0.692,0.206,0.168,0.15,0.14,0.224,0.486,0.459,0.541,0.833,0.167,0.512,0.488,1,1,1,1,141,652,1799,457,1205,1520,733,1961,354,399,1536,918,1492,830,1722,725,teamgamelogs,2008-09,Scoring
2008-09,1610612741,CHI,Chicago Bulls,0020800594,2009-01-17T00:00:00,CHI vs. SAS,L,48.0,0.882,0.118,0.805,0.529,0.103,0.126,0.092,0.092,0.276,0.457,0.543,0.667,0.333,0.474,0.526,1,1231,1231,1231,141,124,2334,34,3,2130,1075,2369,2170,2289,1554,897,2082,234,1988,465,teamgamelogs,2008-09,Scoring
2008-09,1610612753,ORL,Orlando Magic,0020800597,2009-01-17T00:00:00,ORL @ DEN,W,48.0,0.675,0.325,0.491,0.113,0.311,0.0,0.198,0.085,0.377,0.231,0.769,0.909,0.091,0.432,0.568,1,1,1,1,141,2244,213,2228,2224,246,2436,1055,2246,1470,2438,23,1114,1306,2196,253,teamgamelogs,2008-09,Scoring
2008-09,1610612748,MIA,Miami Heat,0020800595,2009-01-17T00:00:00,MIA @ HOU,L,48.0,0.8,0.2,0.674,0.326,0.244,0.081,0.081,0.198,0.349,0.586,0.414,0.429,0.571,0.556,0.444,1,1231,1231,1231,141,957,1470,587,200,687,1800,2410,616,1762,566,1879,2401,45,1298,1132,teamgamelogs,2008-09,Scoring
2008-09,1610612766,CHA,Charlotte Bobcats,0020800591,2009-01-17T00:00:00,CHA vs. POR,W,53.0,0.843,0.157,0.667,0.157,0.118,0.118,0.216,0.127,0.51,0.5,0.5,1.0,0.0,0.553,0.447,1,1,1,1,27,400,2058,651,1827,2011,1210,790,1728,269,1139,1166,1,1388,1333,1106,teamgamelogs,2008-09,Scoring
2008-09,1610612762,UTA,Utah Jazz,0020800596,2009-01-17T00:00:00,UTA @ DAL,L,48.0,0.763,0.237,0.574,0.241,0.222,0.139,0.204,0.13,0.333,0.516,0.484,0.625,0.375,0.538,0.462,1,1231,1231,1231,141,1440,1008,1642,784,883,896,979,1694,1925,1074,1365,2230,199,1462,969,teamgamelogs,2008-09,Scoring
2008-09,1610612749,MIL,Milwaukee Bucks,0020800598,2009-01-17T00:00:00,MIL @ LAC,L,48.0,0.725,0.275,0.478,0.239,0.293,0.098,0.228,0.207,0.239,0.591,0.409,0.889,0.111,0.677,0.323,1,1231,1231,1231,141,1896,557,2296,802,342,1533,628,523,2402,536,1914,1197,1178,349,2107,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020800591,2009-01-17T00:00:00,POR @ CHA,L,53.0,0.802,0.198,0.68,0.206,0.155,0.103,0.165,0.093,0.474,0.273,0.727,1.0,0.0,0.368,0.632,1,1231,1231,1231,27,949,1508,541,1195,1651,1455,1595,2162,493,2402,54,1,1388,2387,72,teamgamelogs,2008-09,Scoring
2008-09,1610612743,DEN,Denver Nuggets,0020800597,2009-01-17T00:00:00,DEN vs. ORL,L,48.0,0.812,0.188,0.591,0.136,0.17,0.136,0.239,0.045,0.455,0.538,0.462,1.0,0.0,0.613,0.387,1,1231,1231,1231,141,810,1645,1472,2042,1491,928,516,2431,657,892,1551,1,1388,790,1662,teamgamelogs,2008-09,Scoring
2008-09,1610612742,DAL,Dallas Mavericks,0020800596,2009-01-17T00:00:00,DAL vs. UTA,W,48.0,0.788,0.212,0.643,0.296,0.157,0.2,0.2,0.157,0.348,0.568,0.432,1.0,0.0,0.628,0.372,1,1,1,1,141,1140,1313,905,337,1627,248,1007,1239,1774,698,1756,1,1388,684,1770,teamgamelogs,2008-09,Scoring
2008-09,1610612740,NOH,New Orleans Hornets,0020800592,2009-01-17T00:00:00,NOH @ DET,W,48.0,0.806,0.194,0.725,0.33,0.066,0.154,0.209,0.077,0.396,0.576,0.424,1.0,0.0,0.6,0.4,1,1,1,1,141,899,1560,242,181,2351,680,884,2301,1266,645,1798,1,1388,871,1530,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020800592,2009-01-17T00:00:00,DET vs. NOH,L,48.0,0.776,0.224,0.706,0.235,0.212,0.106,0.082,0.071,0.471,0.5,0.5,1.0,0.0,0.583,0.417,1,1231,1231,1231,141,1281,1170,350,851,1004,1401,2408,2350,520,1139,1166,1,1388,1044,1395,teamgamelogs,2008-09,Scoring
2008-09,1610612751,NJN,New Jersey Nets,0020800590,2009-01-17T00:00:00,NJN vs. BOS,L,48.0,0.77,0.23,0.565,0.071,0.212,0.094,0.224,0.282,0.494,0.5,0.5,0.833,0.167,0.567,0.433,1,1231,1231,1231,141,1365,1089,1715,2414,1004,1600,682,67,358,1139,1166,1492,830,1211,1242,teamgamelogs,2008-09,Scoring
2008-09,1610612737,ATL,Atlanta Hawks,0020800588,2009-01-16T00:00:00,ATL @ GSW,L,48.0,0.681,0.319,0.561,0.088,0.237,0.219,0.202,0.175,0.474,0.438,0.563,0.889,0.111,0.537,0.463,1,1231,1231,1231,141,2217,244,1744,2360,757,163,1003,942,497,1701,749,1197,1178,1493,956,teamgamelogs,2008-09,Scoring
2008-09,1610612747,LAL,Los Angeles Lakers,0020800589,2009-01-16T00:00:00,LAL vs. ORL,L,48.0,0.72,0.28,0.544,0.175,0.262,0.0,0.194,0.155,0.369,0.357,0.643,1.0,0.0,0.514,0.486,1,1231,1231,1231,141,1947,512,1900,1605,539,2436,1113,1259,1557,2165,282,1,1388,1675,769,teamgamelogs,2008-09,Scoring
2008-09,1610612764,WAS,Washington Wizards,0020800582,2009-01-16T00:00:00,WAS vs. NYK,W,48.0,0.855,0.145,0.625,0.25,0.219,0.135,0.156,0.208,0.375,0.6,0.4,1.0,0.0,0.676,0.324,1,1,1,1,141,275,2183,1104,686,917,939,1736,505,1483,458,1966,1,1388,371,2082,teamgamelogs,2008-09,Scoring
2008-09,1610612750,MIN,Minnesota Timberwolves,0020800586,2009-01-16T00:00:00,MIN @ PHX,W,48.0,0.763,0.237,0.667,0.133,0.2,0.171,0.133,0.181,0.533,0.229,0.771,1.0,0.0,0.357,0.643,1,1,1,1,141,1454,1007,651,2069,1128,492,2046,857,164,2439,22,1,1388,2404,53,teamgamelogs,2008-09,Scoring
2008-09,1610612760,OKC,Oklahoma City Thunder,0020800585,2009-01-16T00:00:00,OKC vs. DET,W,48.0,0.89,0.11,0.697,0.225,0.135,0.09,0.169,0.09,0.472,0.645,0.355,1.0,0.0,0.686,0.314,1,1,1,1,141,95,2364,419,984,1864,1671,1522,2200,509,257,2189,1,1388,295,2149,teamgamelogs,2008-09,Scoring
2008-09,1610612754,IND,Indiana Pacers,0020800580,2009-01-16T00:00:00,IND vs. TOR,W,48.0,0.679,0.321,0.523,0.18,0.243,0.09,0.234,0.261,0.342,0.655,0.345,1.0,0.0,0.737,0.263,1,1,1,1,141,2229,229,2067,1554,691,1665,560,131,1846,226,2227,1,1388,113,2343,teamgamelogs,2008-09,Scoring
2008-09,1610612762,UTA,Utah Jazz,0020800584,2009-01-16T00:00:00,UTA @ MEM,W,48.0,0.732,0.268,0.594,0.317,0.208,0.059,0.198,0.208,0.277,0.667,0.333,0.429,0.571,0.622,0.378,1,1,1,1,141,1810,649,1441,227,1039,2098,1058,512,2282,183,2247,2401,45,717,1727,teamgamelogs,2008-09,Scoring
2008-09,1610612753,ORL,Orlando Magic,0020800589,2009-01-16T00:00:00,ORL @ LAL,W,48.0,0.663,0.337,0.459,0.11,0.33,0.092,0.211,0.183,0.349,0.36,0.64,0.833,0.167,0.514,0.486,1,1,1,1,141,2291,170,2352,2244,165,1646,851,826,1768,2158,297,1492,830,1675,769,teamgamelogs,2008-09,Scoring
2008-09,1610612763,MEM,Memphis Grizzlies,0020800584,2009-01-16T00:00:00,MEM vs. UTA,L,48.0,0.84,0.16,0.637,0.154,0.099,0.11,0.264,0.308,0.484,0.414,0.586,1.0,0.0,0.469,0.531,1,1231,1231,1231,141,433,2021,970,1858,2166,1338,273,20,413,1863,580,1,1388,2020,433,teamgamelogs,2008-09,Scoring
2008-09,1610612752,NYK,New York Knicks,0020800582,2009-01-16T00:00:00,NYK @ WAS,L,48.0,0.558,0.442,0.449,0.045,0.404,0.045,0.146,0.169,0.404,0.4,0.6,0.917,0.083,0.594,0.406,1,1231,1231,1231,141,2453,8,2373,2445,29,2259,1884,1042,1149,1948,476,1088,1336,962,1480,teamgamelogs,2008-09,Scoring
2008-09,1610612740,NOH,New Orleans Hornets,0020800583,2009-01-16T00:00:00,NOH @ CLE,L,48.0,0.731,0.269,0.513,0.154,0.192,0.026,0.295,0.103,0.359,0.3,0.7,1.0,0.0,0.44,0.56,1,1231,1231,1231,141,1824,635,2123,1858,1226,2378,115,2054,1671,2347,106,1,1388,2170,290,teamgamelogs,2008-09,Scoring
2008-09,1610612759,SAS,San Antonio Spurs,0020800581,2009-01-16T00:00:00,SAS @ PHI,L,48.0,0.753,0.247,0.552,0.276,0.241,0.069,0.207,0.253,0.276,0.5,0.5,1.0,0.0,0.613,0.387,1,1231,1231,1231,141,1580,874,1833,463,707,1984,911,160,2289,1139,1166,1,1388,790,1662,teamgamelogs,2008-09,Scoring
2008-09,1610612739,CLE,Cleveland Cavaliers,0020800583,2009-01-16T00:00:00,CLE vs. NOH,W,48.0,0.707,0.293,0.478,0.217,0.326,0.141,0.196,0.076,0.261,0.273,0.727,0.9,0.1,0.469,0.531,1,1,1,1,141,2066,390,2296,1062,185,864,1094,2314,2351,2402,54,1144,1254,2020,433,teamgamelogs,2008-09,Scoring
2008-09,1610612756,PHX,Phoenix Suns,0020800586,2009-01-16T00:00:00,PHX vs. MIN,L,48.0,0.833,0.167,0.777,0.194,0.058,0.136,0.165,0.068,0.583,0.45,0.55,1.0,0.0,0.476,0.524,1,1231,1231,1231,141,517,1919,76,1372,2388,932,1589,2368,50,1610,847,1,1388,1970,485,teamgamelogs,2008-09,Scoring
2008-09,1610612755,PHI,Philadelphia 76ers,0020800581,2009-01-16T00:00:00,PHI vs. SAS,W,48.0,0.837,0.163,0.642,0.202,0.22,0.275,0.138,0.156,0.44,0.486,0.514,0.625,0.375,0.512,0.488,1,1,1,1,141,484,1972,918,1275,909,28,1999,1246,781,1307,1134,2230,199,1722,725,teamgamelogs,2008-09,Scoring
2008-09,1610612744,GSW,Golden State Warriors,0020800588,2009-01-16T00:00:00,GSW vs. ATL,W,48.0,0.802,0.198,0.538,0.218,0.227,0.193,0.235,0.151,0.319,0.469,0.531,0.556,0.444,0.488,0.512,1,1,1,1,141,936,1513,1958,1045,838,301,546,1334,2043,1459,992,2312,132,1878,575,teamgamelogs,2008-09,Scoring
2008-09,1610612749,MIL,Milwaukee Bucks,0020800587,2009-01-16T00:00:00,MIL @ SAC,W,48.0,0.811,0.189,0.543,0.109,0.233,0.14,0.225,0.256,0.434,0.543,0.457,1.0,0.0,0.644,0.356,1,1,1,1,141,820,1641,1912,2250,803,888,667,149,840,867,1588,1,1388,570,1888,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020800585,2009-01-16T00:00:00,DET @ OKC,L,48.0,0.9,0.1,0.886,0.329,0.076,0.127,0.038,0.152,0.557,0.4,0.6,0.5,0.5,0.405,0.595,1,1231,1231,1231,141,63,2396,1,184,2289,1071,2460,1320,95,1948,476,2322,53,2298,155,teamgamelogs,2008-09,Scoring
2008-09,1610612758,SAC,Sacramento Kings,0020800587,2009-01-16T00:00:00,SAC vs. MIL,L,48.0,0.647,0.353,0.426,0.098,0.221,0.066,0.352,0.139,0.328,0.346,0.654,0.667,0.333,0.429,0.571,1,1231,1231,1231,141,2347,113,2414,2314,896,2023,10,1540,1985,2211,239,2082,234,2212,237,teamgamelogs,2008-09,Scoring
2008-09,1610612761,TOR,Toronto Raptors,0020800580,2009-01-16T00:00:00,TOR @ IND,L,48.0,0.735,0.265,0.519,0.173,0.202,0.019,0.279,0.135,0.346,0.37,0.63,1.0,0.0,0.5,0.5,1,1231,1231,1231,141,1788,666,2088,1622,1115,2422,188,1605,1800,2111,340,1,1388,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612741,CHI,Chicago Bulls,0020800578,2009-01-15T00:00:00,CHI vs. CLE,W,53.0,0.847,0.153,0.608,0.275,0.206,0.176,0.186,0.216,0.333,0.484,0.516,1.0,0.0,0.579,0.421,1,1,1,1,27,361,2093,1281,471,1052,448,1229,430,1925,1345,1096,1,1388,1079,1368,teamgamelogs,2008-09,Scoring
2008-09,1610612751,NJN,New Jersey Nets,0020800577,2009-01-15T00:00:00,NJN vs. POR,L,48.0,0.697,0.303,0.606,0.182,0.273,0.101,0.121,0.071,0.424,0.467,0.533,0.889,0.111,0.564,0.436,1,1231,1231,1231,141,2132,322,1308,1526,456,1494,2176,2348,957,1472,968,1197,1178,1222,1226,teamgamelogs,2008-09,Scoring
2008-09,1610612739,CLE,Cleveland Cavaliers,0020800578,2009-01-15T00:00:00,CLE @ CHI,L,53.0,0.671,0.329,0.495,0.237,0.323,0.054,0.183,0.237,0.258,0.391,0.609,0.7,0.3,0.485,0.515,1,1231,1231,1231,27,2260,196,2217,836,194,2160,1300,249,2357,2016,441,2060,370,1938,515,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020800577,2009-01-15T00:00:00,POR @ NJN,W,48.0,0.818,0.182,0.61,0.21,0.143,0.124,0.248,0.105,0.4,0.406,0.594,1.0,0.0,0.486,0.514,1,1,1,1,141,743,1709,1262,1150,1772,1118,421,2020,1190,1925,518,1,1388,1903,543,teamgamelogs,2008-09,Scoring
2008-09,1610612743,DEN,Denver Nuggets,0020800579,2009-01-15T00:00:00,DEN vs. PHX,W,53.0,0.745,0.255,0.588,0.134,0.151,0.235,0.261,0.227,0.454,0.629,0.371,0.833,0.167,0.659,0.341,1,1,1,1,27,1671,789,1498,2067,1707,106,308,331,668,333,2123,1492,830,452,2001,teamgamelogs,2008-09,Scoring
2008-09,1610612756,PHX,Phoenix Suns,0020800579,2009-01-15T00:00:00,PHX @ DEN,L,53.0,0.693,0.307,0.566,0.124,0.186,0.133,0.248,0.195,0.442,0.719,0.281,0.571,0.429,0.692,0.308,1,1231,1231,1231,27,2157,303,1697,2155,1301,980,419,660,761,79,2378,2290,138,261,2190,teamgamelogs,2008-09,Scoring
2008-09,1610612761,TOR,Toronto Raptors,0020800568,2009-01-14T00:00:00,TOR vs. CHI,L,48.0,0.824,0.176,0.612,0.347,0.153,0.082,0.235,0.112,0.265,0.533,0.467,0.8,0.2,0.571,0.429,1,1231,1231,1231,141,643,1812,1240,125,1675,1788,555,1944,2329,927,1522,1641,651,1131,1285,teamgamelogs,2008-09,Scoring
2008-09,1610612752,NYK,New York Knicks,0020800570,2009-01-14T00:00:00,NYK vs. WAS,W,48.0,0.675,0.325,0.453,0.109,0.328,0.078,0.219,0.133,0.344,0.483,0.517,0.929,0.071,0.628,0.372,1,1,1,1,141,2244,213,2367,2246,174,1863,752,1632,1827,1366,1084,1071,1375,684,1770,teamgamelogs,2008-09,Scoring
2008-09,1610612742,DAL,Dallas Mavericks,0020800573,2009-01-14T00:00:00,DAL vs. NOH,L,48.0,0.689,0.311,0.577,0.289,0.278,0.082,0.144,0.082,0.289,0.429,0.571,1.0,0.0,0.568,0.432,1,1231,1231,1231,141,2173,285,1602,380,424,1775,1912,2265,2231,1765,666,1,1388,1187,1251,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020800567,2009-01-14T00:00:00,POR @ PHI,L,48.0,0.817,0.183,0.633,0.177,0.114,0.025,0.253,0.152,0.456,0.4,0.6,1.0,0.0,0.464,0.536,1,1231,1231,1231,141,765,1693,1019,1581,2041,2382,369,1320,652,1948,476,1,1388,2048,410,teamgamelogs,2008-09,Scoring
