season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200500,2022-12-26T00:00:00,MIN @ MIA,L,48.0,12.0,13.0,4.0,52.0,15.0,16.0,9.0,64.0,1,741,741,741,99,1137,732,1400,573,521,926,307,1314,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200502,2022-12-26T00:00:00,IND @ NOP,L,48.0,17.0,8.0,19.0,46.0,19.0,26.0,17.0,52.0,1,741,741,741,99,693,1191,270,905,896,1435,1014,798,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200501,2022-12-26T00:00:00,CHI vs. HOU,L,48.0,13.0,8.0,23.0,44.0,15.0,10.0,16.0,60.0,1,741,741,741,99,1050,1191,120,1015,521,378,925,1193,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200496,2022-12-25T00:00:00,MEM @ GSW,L,48.0,18.0,11.0,27.0,50.0,12.0,10.0,8.0,26.0,1,741,741,741,99,586,900,37,684,264,378,234,9,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200493,2022-12-25T00:00:00,PHI @ NYK,W,48.0,14.0,8.0,6.0,34.0,11.0,21.0,12.0,56.0,1,1,1,1,99,961,1191,1301,1367,206,1291,564,1028,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200494,2022-12-25T00:00:00,DAL vs. LAL,W,48.0,15.0,11.0,4.0,44.0,13.0,9.0,18.0,42.0,1,1,1,1,99,878,900,1400,1015,345,291,1089,294,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200493,2022-12-25T00:00:00,NYK vs. PHI,L,48.0,11.0,21.0,12.0,56.0,14.0,8.0,6.0,34.0,1,741,741,741,99,1218,149,819,363,432,202,113,68,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200495,2022-12-25T00:00:00,MIL @ BOS,L,48.0,10.0,9.0,13.0,40.0,22.0,6.0,17.0,54.0,1,741,741,741,99,1276,1104,725,1188,1138,96,1014,909,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200496,2022-12-25T00:00:00,GSW vs. MEM,W,48.0,12.0,10.0,8.0,26.0,18.0,11.0,27.0,50.0,1,1,1,1,99,1137,1018,1175,1466,789,464,1433,688,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200494,2022-12-25T00:00:00,LAL @ DAL,L,48.0,13.0,9.0,18.0,42.0,15.0,11.0,4.0,44.0,1,741,741,741,99,1050,1104,328,1099,521,464,38,383,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200497,2022-12-25T00:00:00,DEN vs. PHX,W,53.0,14.0,19.0,11.0,52.0,21.0,19.0,5.0,40.0,1,1,1,1,11,961,241,918,573,1056,1180,82,214,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200495,2022-12-25T00:00:00,BOS vs. MIL,W,48.0,22.0,6.0,17.0,54.0,10.0,9.0,13.0,40.0,1,1,1,1,99,285,1330,393,454,147,291,663,214,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200497,2022-12-25T00:00:00,PHX @ DEN,L,53.0,21.0,19.0,5.0,40.0,14.0,19.0,11.0,52.0,1,741,741,741,11,344,241,1369,1188,432,1180,472,798,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200486,2022-12-23T00:00:00,IND @ MIA,W,48.0,10.0,14.0,19.0,36.0,21.0,7.0,14.0,52.0,1,1,1,1,99,1276,635,270,1329,1056,152,757,798,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200480,2022-12-23T00:00:00,LAC @ PHI,L,48.0,9.0,8.0,10.0,28.0,14.0,14.0,16.0,58.0,1,741,741,741,99,1335,1191,1010,1453,432,750,925,1119,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200479,2022-12-23T00:00:00,SAS @ ORL,L,48.0,24.0,11.0,11.0,54.0,19.0,13.0,13.0,52.0,1,741,741,741,99,188,900,918,454,896,672,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200491,2022-12-23T00:00:00,SAC vs. WAS,L,48.0,11.0,12.0,18.0,50.0,13.0,6.0,24.0,70.0,1,741,741,741,99,1218,810,328,684,345,96,1362,1424,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200482,2022-12-23T00:00:00,MIN @ BOS,L,48.0,16.0,15.0,10.0,52.0,26.0,20.0,24.0,58.0,1,741,741,741,99,789,556,1010,573,1336,1241,1362,1119,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200483,2022-12-23T00:00:00,BKN vs. MIL,W,48.0,24.0,11.0,24.0,50.0,12.0,13.0,13.0,48.0,1,1,1,1,99,188,900,87,684,264,672,663,577,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200480,2022-12-23T00:00:00,PHI vs. LAC,W,48.0,14.0,14.0,16.0,58.0,9.0,8.0,10.0,28.0,1,1,1,1,99,961,635,468,289,101,202,390,16,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200491,2022-12-23T00:00:00,WAS @ SAC,W,48.0,13.0,6.0,24.0,70.0,11.0,12.0,18.0,50.0,1,1,1,1,99,1050,1330,87,35,206,582,1089,688,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200492,2022-12-23T00:00:00,CHA @ LAL,W,48.0,32.0,14.0,29.0,62.0,11.0,18.0,10.0,50.0,1,1,1,1,99,22,635,21,168,206,1108,390,688,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200489,2022-12-23T00:00:00,POR @ DEN,L,48.0,12.0,11.0,13.0,52.0,16.0,11.0,18.0,66.0,1,741,741,741,99,1137,900,725,573,604,464,1089,1368,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200485,2022-12-23T00:00:00,CHI @ NYK,W,48.0,14.0,11.0,9.0,40.0,6.0,20.0,6.0,48.0,1,1,1,1,99,961,900,1092,1188,26,1241,113,577,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200479,2022-12-23T00:00:00,ORL vs. SAS,W,48.0,19.0,13.0,13.0,52.0,24.0,11.0,11.0,54.0,1,1,1,1,99,506,732,725,573,1252,464,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200488,2022-12-23T00:00:00,OKC vs. NOP,L,53.0,17.0,7.0,20.0,66.0,22.0,14.0,9.0,54.0,1,741,741,741,11,693,1280,226,80,1138,750,307,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200490,2022-12-23T00:00:00,MEM @ PHX,W,48.0,22.0,22.0,14.0,72.0,12.0,15.0,4.0,42.0,1,1,1,1,99,285,104,633,16,264,847,38,294,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200487,2022-12-23T00:00:00,HOU vs. DAL,L,48.0,16.0,10.0,8.0,46.0,28.0,11.0,11.0,32.0,1,741,741,741,99,789,1018,1175,905,1396,464,472,43,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200488,2022-12-23T00:00:00,NOP @ OKC,W,53.0,22.0,14.0,9.0,54.0,17.0,7.0,20.0,66.0,1,1,1,1,11,285,635,1092,454,693,152,1212,1368,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200482,2022-12-23T00:00:00,BOS vs. MIN,W,48.0,26.0,20.0,24.0,58.0,16.0,15.0,10.0,52.0,1,1,1,1,99,109,191,87,289,604,847,390,798,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200487,2022-12-23T00:00:00,DAL @ HOU,W,48.0,28.0,11.0,11.0,32.0,16.0,10.0,8.0,46.0,1,1,1,1,99,69,900,918,1414,604,378,234,467,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200481,2022-12-23T00:00:00,DET @ ATL,L,48.0,8.0,19.0,4.0,40.0,21.0,9.0,21.0,66.0,1,741,741,741,99,1381,241,1400,1188,1056,291,1256,1368,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200484,2022-12-23T00:00:00,CLE vs. TOR,L,48.0,19.0,9.0,12.0,46.0,18.0,18.0,27.0,44.0,1,741,741,741,99,506,1104,819,905,789,1108,1433,383,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200484,2022-12-23T00:00:00,TOR @ CLE,W,48.0,18.0,18.0,27.0,44.0,19.0,9.0,12.0,46.0,1,1,1,1,99,586,302,37,1015,896,291,564,467,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200485,2022-12-23T00:00:00,NYK vs. CHI,L,48.0,6.0,20.0,6.0,48.0,14.0,11.0,9.0,40.0,1,741,741,741,99,1436,191,1301,794,432,464,307,214,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200481,2022-12-23T00:00:00,ATL vs. DET,W,48.0,21.0,9.0,21.0,66.0,8.0,19.0,4.0,40.0,1,1,1,1,99,344,1104,173,80,70,1180,38,214,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200492,2022-12-23T00:00:00,LAL vs. CHA,L,48.0,11.0,18.0,10.0,50.0,32.0,14.0,29.0,62.0,1,741,741,741,99,1218,302,1010,684,1453,750,1450,1261,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200486,2022-12-23T00:00:00,MIA vs. IND,L,48.0,21.0,7.0,14.0,52.0,10.0,14.0,19.0,36.0,1,741,741,741,99,344,1280,633,573,147,750,1154,115,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200490,2022-12-23T00:00:00,PHX vs. MEM,L,48.0,12.0,15.0,4.0,42.0,22.0,22.0,14.0,72.0,1,741,741,741,99,1137,556,1400,1099,1138,1333,757,1447,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200483,2022-12-23T00:00:00,MIL @ BKN,L,48.0,12.0,13.0,13.0,48.0,24.0,11.0,24.0,50.0,1,741,741,741,99,1137,732,725,794,1252,464,1362,688,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200489,2022-12-23T00:00:00,DEN vs. POR,W,48.0,16.0,11.0,18.0,66.0,12.0,11.0,13.0,52.0,1,1,1,1,99,789,900,328,80,264,464,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200477,2022-12-22T00:00:00,SAS @ NOP,L,48.0,20.0,11.0,17.0,54.0,22.0,18.0,14.0,60.0,1,741,741,741,99,426,900,393,454,1138,1108,757,1193,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200478,2022-12-22T00:00:00,WAS @ UTA,L,48.0,15.0,6.0,25.0,66.0,17.0,13.0,17.0,46.0,1,741,741,741,99,878,1330,71,80,693,672,1014,467,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200478,2022-12-22T00:00:00,UTA vs. WAS,W,48.0,17.0,13.0,17.0,46.0,15.0,6.0,25.0,66.0,1,1,1,1,99,693,732,393,905,521,96,1395,1368,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200477,2022-12-22T00:00:00,NOP vs. SAS,W,48.0,22.0,18.0,14.0,60.0,20.0,11.0,17.0,54.0,1,1,1,1,99,285,302,633,221,976,464,1014,909,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200474,2022-12-21T00:00:00,POR @ OKC,L,48.0,20.0,14.0,9.0,48.0,14.0,16.0,6.0,52.0,1,741,741,741,99,426,635,1092,794,432,926,113,798,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200474,2022-12-21T00:00:00,OKC vs. POR,W,48.0,14.0,16.0,6.0,52.0,20.0,14.0,9.0,48.0,1,1,1,1,99,961,464,1301,573,976,750,307,577,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200475,2022-12-21T00:00:00,LAL @ SAC,L,48.0,16.0,7.0,15.0,50.0,12.0,18.0,11.0,58.0,1,741,741,741,99,789,1280,557,684,264,1108,472,1119,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200473,2022-12-21T00:00:00,MIN vs. DAL,L,48.0,13.0,10.0,9.0,52.0,21.0,4.0,9.0,28.0,1,741,741,741,99,1050,1018,1092,573,1056,26,307,16,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200467,2022-12-21T00:00:00,DET @ PHI,L,48.0,12.0,16.0,9.0,34.0,36.0,11.0,20.0,56.0,1,741,741,741,99,1137,464,1092,1367,1471,464,1212,1028,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200471,2022-12-21T00:00:00,NYK vs. TOR,L,48.0,9.0,10.0,12.0,56.0,21.0,10.0,17.0,48.0,1,741,741,741,99,1335,1018,819,363,1056,378,1014,577,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200476,2022-12-21T00:00:00,LAC vs. CHA,W,48.0,24.0,5.0,20.0,32.0,33.0,11.0,14.0,54.0,1,1,1,1,99,188,1386,226,1414,1460,464,757,909,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200470,2022-12-21T00:00:00,BKN vs. GSW,W,48.0,36.0,4.0,25.0,44.0,18.0,11.0,10.0,54.0,1,1,1,1,99,5,1410,71,1015,789,464,390,909,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200466,2022-12-21T00:00:00,MIL @ CLE,L,48.0,12.0,14.0,12.0,46.0,22.0,18.0,9.0,54.0,1,741,741,741,99,1137,635,819,905,1138,1108,307,909,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200468,2022-12-21T00:00:00,ATL vs. CHI,L,48.0,5.0,12.0,9.0,34.0,14.0,14.0,12.0,44.0,1,741,741,741,99,1456,810,1092,1367,432,750,564,383,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200471,2022-12-21T00:00:00,TOR @ NYK,W,48.0,21.0,10.0,17.0,48.0,9.0,10.0,12.0,56.0,1,1,1,1,99,344,1018,393,794,101,378,564,1028,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200472,2022-12-21T00:00:00,ORL @ HOU,W,48.0,21.0,19.0,15.0,50.0,17.0,14.0,12.0,40.0,1,1,1,1,99,344,241,557,684,693,750,564,214,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200470,2022-12-21T00:00:00,GSW @ BKN,L,48.0,18.0,11.0,10.0,54.0,36.0,4.0,25.0,44.0,1,741,741,741,99,586,900,1010,454,1471,26,1395,383,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200466,2022-12-21T00:00:00,CLE vs. MIL,W,48.0,22.0,18.0,9.0,54.0,12.0,14.0,12.0,46.0,1,1,1,1,99,285,302,1092,454,264,750,564,467,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200469,2022-12-21T00:00:00,IND @ BOS,W,48.0,19.0,16.0,17.0,52.0,16.0,32.0,21.0,50.0,1,1,1,1,99,506,464,393,573,604,1472,1256,688,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200473,2022-12-21T00:00:00,DAL @ MIN,W,48.0,21.0,4.0,9.0,28.0,13.0,10.0,9.0,52.0,1,1,1,1,99,344,1410,1092,1453,345,378,307,798,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200476,2022-12-21T00:00:00,CHA @ LAC,L,48.0,33.0,11.0,14.0,54.0,24.0,5.0,20.0,32.0,1,741,741,741,99,15,900,633,454,1252,72,1212,43,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200469,2022-12-21T00:00:00,BOS vs. IND,L,48.0,16.0,32.0,21.0,50.0,19.0,16.0,17.0,52.0,1,741,741,741,99,789,7,173,684,896,926,1014,798,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200472,2022-12-21T00:00:00,HOU vs. ORL,L,48.0,17.0,14.0,12.0,40.0,21.0,19.0,15.0,50.0,1,741,741,741,99,693,635,819,1188,1056,1180,849,688,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200475,2022-12-21T00:00:00,SAC vs. LAL,W,48.0,12.0,18.0,11.0,58.0,16.0,7.0,15.0,50.0,1,1,1,1,99,1137,302,918,289,604,152,849,688,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200467,2022-12-21T00:00:00,PHI vs. DET,W,48.0,36.0,11.0,20.0,56.0,12.0,16.0,9.0,34.0,1,1,1,1,99,5,900,226,363,264,926,307,68,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200468,2022-12-21T00:00:00,CHI @ ATL,W,48.0,14.0,14.0,12.0,44.0,5.0,12.0,9.0,34.0,1,1,1,1,99,961,635,819,1015,18,582,307,68,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200464,2022-12-20T00:00:00,WAS @ PHX,W,48.0,25.0,14.0,16.0,48.0,8.0,18.0,5.0,48.0,1,1,1,1,99,146,635,468,794,70,1108,82,577,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200464,2022-12-20T00:00:00,PHX vs. WAS,L,48.0,8.0,18.0,5.0,48.0,25.0,14.0,16.0,48.0,1,741,741,741,99,1381,302,1369,794,1294,750,925,577,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200462,2022-12-20T00:00:00,MIA vs. CHI,L,48.0,18.0,8.0,8.0,40.0,21.0,8.0,2.0,44.0,1,741,741,741,99,586,1191,1175,1188,1056,202,9,383,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200465,2022-12-20T00:00:00,DEN vs. MEM,W,48.0,14.0,10.0,15.0,50.0,16.0,3.0,12.0,62.0,1,1,1,1,99,961,1018,557,684,604,14,564,1261,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200462,2022-12-20T00:00:00,CHI @ MIA,W,48.0,21.0,8.0,2.0,44.0,18.0,8.0,8.0,40.0,1,1,1,1,99,344,1191,1456,1015,789,202,234,214,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200463,2022-12-20T00:00:00,GSW @ NYK,L,48.0,10.0,6.0,8.0,38.0,36.0,16.0,13.0,50.0,1,741,741,741,99,1276,1330,1175,1268,1471,926,663,688,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200461,2022-12-20T00:00:00,UTA @ DET,W,48.0,18.0,22.0,2.0,48.0,16.0,15.0,10.0,54.0,1,1,1,1,99,586,104,1456,794,604,847,390,909,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200463,2022-12-20T00:00:00,NYK vs. GSW,W,48.0,36.0,16.0,13.0,50.0,10.0,6.0,8.0,38.0,1,1,1,1,99,5,464,725,684,147,96,234,153,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200461,2022-12-20T00:00:00,DET vs. UTA,L,48.0,16.0,15.0,10.0,54.0,18.0,22.0,2.0,48.0,1,741,741,741,99,789,556,1010,454,789,1333,9,577,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200465,2022-12-20T00:00:00,MEM @ DEN,L,48.0,16.0,3.0,12.0,62.0,14.0,10.0,15.0,50.0,1,741,741,741,99,789,1456,819,168,432,378,849,688,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200453,2022-12-19T00:00:00,PHI vs. TOR,W,53.0,14.0,3.0,16.0,30.0,21.0,10.0,15.0,40.0,1,1,1,1,11,961,1456,468,1439,1056,378,849,214,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200458,2022-12-19T00:00:00,POR @ OKC,L,48.0,15.0,20.0,9.0,52.0,17.0,13.0,14.0,56.0,1,741,741,741,99,878,191,1092,573,693,672,757,1028,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200455,2022-12-19T00:00:00,HOU vs. SAS,L,48.0,15.0,15.0,6.0,68.0,18.0,14.0,26.0,48.0,1,741,741,741,99,878,556,1301,58,789,750,1411,577,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200460,2022-12-19T00:00:00,SAC vs. CHA,L,48.0,18.0,6.0,14.0,58.0,13.0,24.0,13.0,72.0,1,741,741,741,99,586,1330,633,289,345,1397,663,1447,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200452,2022-12-19T00:00:00,CLE vs. UTA,W,48.0,20.0,4.0,29.0,50.0,15.0,24.0,2.0,46.0,1,1,1,1,99,426,1410,21,684,521,1397,9,467,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200459,2022-12-19T00:00:00,LAL @ PHX,L,48.0,7.0,11.0,14.0,34.0,22.0,20.0,3.0,40.0,1,741,741,741,99,1412,900,633,1367,1138,1241,26,214,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200459,2022-12-19T00:00:00,PHX vs. LAL,W,48.0,22.0,20.0,3.0,40.0,7.0,11.0,14.0,34.0,1,1,1,1,99,285,191,1444,1188,46,464,757,68,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200458,2022-12-19T00:00:00,OKC vs. POR,W,48.0,17.0,13.0,14.0,56.0,15.0,20.0,9.0,52.0,1,1,1,1,99,693,732,633,363,521,1241,307,798,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200453,2022-12-19T00:00:00,TOR @ PHI,L,53.0,21.0,10.0,15.0,40.0,14.0,3.0,16.0,30.0,1,741,741,741,11,344,1018,557,1188,432,14,925,29,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200452,2022-12-19T00:00:00,UTA @ CLE,L,48.0,15.0,24.0,2.0,46.0,20.0,4.0,29.0,50.0,1,741,741,741,99,878,67,1456,905,976,26,1450,688,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200454,2022-12-19T00:00:00,ATL vs. ORL,W,48.0,12.0,12.0,19.0,62.0,21.0,16.0,20.0,48.0,1,1,1,1,99,1137,810,270,168,1056,926,1212,577,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200457,2022-12-19T00:00:00,NOP vs. MIL,L,48.0,22.0,19.0,7.0,42.0,18.0,8.0,17.0,54.0,1,741,741,741,99,285,241,1248,1099,789,202,1014,909,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200456,2022-12-19T00:00:00,MIN vs. DAL,W,48.0,22.0,16.0,12.0,58.0,20.0,8.0,7.0,18.0,1,1,1,1,99,285,464,819,289,976,202,181,1,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200455,2022-12-19T00:00:00,SAS @ HOU,W,48.0,18.0,14.0,26.0,48.0,15.0,15.0,6.0,68.0,1,1,1,1,99,586,635,49,794,521,847,113,1402,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200457,2022-12-19T00:00:00,MIL @ NOP,W,48.0,18.0,8.0,17.0,54.0,22.0,19.0,7.0,42.0,1,1,1,1,99,586,1191,393,454,1138,1180,181,294,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200454,2022-12-19T00:00:00,ORL @ ATL,L,48.0,21.0,16.0,20.0,48.0,12.0,12.0,19.0,62.0,1,741,741,741,99,344,464,226,794,264,582,1154,1261,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200460,2022-12-19T00:00:00,CHA @ SAC,W,48.0,13.0,24.0,13.0,72.0,18.0,6.0,14.0,58.0,1,1,1,1,99,1050,67,725,16,789,96,757,1119,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200456,2022-12-19T00:00:00,DAL @ MIN,L,48.0,20.0,8.0,7.0,18.0,22.0,16.0,12.0,58.0,1,741,741,741,99,426,1191,1248,1479,1138,926,564,1119,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200446,2022-12-18T00:00:00,NYK @ IND,W,48.0,9.0,13.0,11.0,52.0,18.0,17.0,23.0,40.0,1,1,1,1,99,1335,732,918,573,789,1018,1340,214,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200449,2022-12-18T00:00:00,CHI @ MIN,L,48.0,9.0,9.0,2.0,48.0,20.0,8.0,13.0,62.0,1,741,741,741,99,1335,1104,1456,794,976,202,663,1261,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200445,2022-12-18T00:00:00,ORL @ BOS,W,48.0,13.0,9.0,9.0,32.0,8.0,12.0,20.0,34.0,1,1,1,1,99,1050,1104,1092,1414,70,582,1212,68,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200447,2022-12-18T00:00:00,BKN @ DET,W,48.0,11.0,11.0,13.0,46.0,19.0,13.0,16.0,56.0,1,1,1,1,99,1218,900,725,905,896,672,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200450,2022-12-18T00:00:00,CHA @ DEN,L,48.0,18.0,10.0,18.0,54.0,7.0,14.0,20.0,60.0,1,741,741,741,99,586,1018,328,454,46,750,1212,1193,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200447,2022-12-18T00:00:00,DET vs. BKN,L,48.0,19.0,13.0,16.0,56.0,11.0,11.0,13.0,46.0,1,741,741,741,99,506,732,468,363,206,464,663,467,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200446,2022-12-18T00:00:00,IND vs. NYK,L,48.0,18.0,17.0,23.0,40.0,9.0,13.0,11.0,52.0,1,741,741,741,99,586,374,120,1188,101,672,472,798,teamgamelogs,2022-23,Misc
